Product Name,Quantity,Retail Price,Received,Profit,Amazon Link,Ebay Link
"Jungle NL075W Start Right Complete Water Conditioner Liquid, 8-Ounce, 236-ml",1,6.09,10.23,2.61,https://www.amazon.com/dp/B00573290E?tag=dcaft-20,https://www.ebay.com/itm/176199764947
"1/2 Inch x 18 Inch Sanding Belts, 150 Grits Aluminum Oxide Sanding Belt, Belt Sander Tool for Woodworking, Metal Polishing (30 Pack)",1,8.61,11.52,1.18,https://www.amazon.com/dp/B07Y9MDCRR?tag=dcaft-20,https://www.ebay.com/itm/296153457059
"MTM 50 Round Flip-Top Rifle Ammo Box WSSM, 500 S&W (Clear Blue) , 2.46-Inch",3,9.06,14.67,3.42,https://www.amazon.com/Mtm-50-Round-Flip-Top-Rifle-Ammo-Box-Wssm-500-Sw-Clear-Blue-246-Inch/dp/B00162QDMK?tag=dcaft-20,https://www.ebay.com/itm/156029224280
LAST SEEN ALIVE DVD,1,5.44,7.8,1.19,https://www.amazon.com/Last-Seen-Alive/dp/B0B1NT7MQM?tag=dcaft-20,https://www.ebay.com/itm/355350851921
"Klein Tools 5225 Tool Belt, Adjustable Electrician Belt is 2-Inch Wide, Adjusts for 48-Inch Waist",1,12.35,18,2.95,https://www.amazon.com/Adjustable-Electrician-Klein-Tools-5225/dp/B0002RI6GG?tag=dcaft-20,https://www.ebay.com/itm/176218096466
"WINLIKE Oversized Telescoping Back Scratcher, Double Sided ABS Scratching Head, Back Scratcher Extendable Backcratchers for Men/Women, Aggressive/Moderate Scratching Tool",1,10.71,14.99,2.03,https://www.amazon.com/dp/B0B7BLRWHT?tag=dcaft-20,https://www.ebay.com/itm/226009543075
"True Lemon WILDBERRY LEMONADE, True Citrus, 10 Count (Pack of 4)",1,14.45,19.82,2.4,https://www.amazon.com/dp/B06VT3WQTL?tag=dcaft-20,https://www.ebay.com/itm/315125422011
"Adam & Eve Water Based Lube 8 oz. | Personal Lubricant for Men, Women and Couples",1,11.45,16.23,2.35,https://www.amazon.com/dp/B0CC3RVQ39?tag=dcaft-20,https://www.ebay.com/itm/285723068363
"TECKNET Wireless Doorbell,Classroom Doorbells,Easy Installation,Adjustable Volume,1300Ft Range with 38 Chimes,Cordless Door Chime Kit Battery Operated,4 Volume Levels & LED Flash (Black)",1,6.24,9.99,2.25,https://www.amazon.com/dp/B01JGM0PVG?tag=dcaft-20,https://www.ebay.com/itm/305347081066
"PLANTERS Roasted Pecan Nuts, Party Snacks, Plant-Based Protein, 7.25 Oz Canister",2,13.16,19.86,3.72,https://www.amazon.com/Planters-Pecans-Roasted-Salted-Canister/dp/B00OEXP0UE?tag=dcaft-20,https://www.ebay.com/itm/314644545518
"Concession Essentials Flavacol Popcorn Season Salt, 1ct-35oz Carton",1,9.3,12.8,1.58,https://www.amazon.com/Flavacol-Popcorn-Season-Salt-oz/dp/B081DM3CYV?tag=dcaft-20,https://www.ebay.com/itm/355240752284
SOAP COMPLETE,1,16.12,20.56,1.36,https://www.amazon.com/SOAP-Complete-Billy-Crystal/dp/B00VX21VR0?tag=dcaft-20,https://www.ebay.com/itm/355551651757
Premium Treadmill Belt Lubricant - Made in The USA - Patented Application Tube and Precision Twist Cap - 100% Pure Silicone - Spot On,1,14.79,19.04,1.39,https://www.amazon.com/Spot-On-100-Silicone-Treadmill-Belt-Lubricant-Made-In-The-Usa-With-Both-A-P/dp/B0BX75QRVS?tag=dcaft-20,https://www.ebay.com/itm/126344846911
"Apple Barrel Gloss Acrylic Paint in Assorted Colors (2-Ounce), 20348 Tropical Blue",1,1.05,2.43,1.02,https://www.amazon.com/dp/B00889ZGOU?tag=dcaft-20,https://www.ebay.com/itm/145218843562
REV X E85T0501 E85 Gasoline Tester - Easy to Use Ethanol Test Kit,1,14.12,17.94,1.13,https://www.amazon.com/Rev-X-E85T0501-E85-Gasoline-Tester-Easy-To-Use-Ethanol-Test-Kit/dp/B07KQNS6KD?tag=dcaft-20,https://www.ebay.com/itm/296243395859
"VooDoo Tactical Men's Marksman Data Book, Black",1,12.82,17.5,2.06,https://www.amazon.com/Voodoo-Tactical-Mens-Marksman-Data-Book-Black/dp/B003I5YND4?tag=dcaft-20,https://www.ebay.com/itm/226078584900
753-11064B CR12 Steering Service Kit Steering Rack Kit for Cub Cadet CC30 CC30H CC30E Hydro Mini Riders/MTD Columbia CR30 / Craftsman R1000 Lawn Tractor Lawn Mower,1,17.46,32.98,10.57,https://www.amazon.com/753-11064B-Cr12-Steering-Service-Kit-Steering-Rack-Kit-For-Cub-Cadet-Cc30-Cc30H/dp/B0BN4L2BMT?tag=dcaft-20,https://www.ebay.com/itm/285430620530
STP High Mileage Oil Treatment + Stop Leak - 15 FL OZ,1,7.36,9.9,1.06,https://www.amazon.com/Stp-High-Mileage-Oil-Treatment-Stop-Leak-15-Fl-Oz/dp/B00D8OFQUE?tag=dcaft-20,https://www.ebay.com/itm/226038624211
"22-1/2-Inch One-Touch Cleaning System Kit for Weber Grill Replacement Parts, 7444 Weber Grill Parts for 22"" Master-Touch, Performer, Original Kettle Series Charcoal Grills, Sturdy, Easy to Install",1,10.73,14.09,1.25,https://www.amazon.com/dp/B0CHQQD3TH?tag=dcaft-20,https://www.ebay.com/itm/296225360300
"SHARPAL 194H Whetstone Knife Blade Sharpener Sharpening Stone Angle Guide, Chisel/Plane Iron Blade Honing Guide, Knife Edge Angle Finder, Knife Sharpening Trainer (Angle from 15° to 45°)",1,8.55,11.4,1.14,https://www.amazon.com/dp/B0BRKS8WKH?tag=dcaft-20,https://www.ebay.com/itm/156083711061
"Gumout 510013 Fuel Injector Cleaner, 6. Fluid_Ounces",1,3.94,5.94,1.11,https://www.amazon.com/dp/B0041E8VZ2?tag=dcaft-20,https://www.ebay.com/itm/355572049618
The Spice Way Gumbo File - (4 oz) Made with premium ground Sassafras tree leaves,1,7.99,11.34,1.65,https://www.amazon.com/The-Spice-Way-Gumbo-File-4-Oz-Made-With-Premium-Ground-Sassafras-Tree-Leaves/dp/B08X8Q7QZ2?tag=dcaft-20,https://www.ebay.com/itm/315018481514
"Hotop 1/4 Inch Quilting Sewing Tape Wash Away Tape, Each 22 Yard (2 Rolls)",2,17.1,28.68,7.28,https://www.amazon.com/Hotop-14-Inch-Quilting-Sewing-Tape-Wash-Away-Tape-Each-22-Yard-2-Rolls/dp/B075897BP4?tag=dcaft-20,https://www.ebay.com/itm/364237168234
"MEIRIYFA 8 Pole Speakon Connector Plug,NL4 Speak-On 8 Pin Male Audio Speaker Twist Lock Plugs and Female Panel Mount Plug Adapter for NL8FC, NL8FX, NLT8X, NL8FC, NL8FX (2Pack)",1,14.96,19.86,1.92,https://www.amazon.com/Meiriyfa-8-Pole-Speakon-Connector-Plugnl4-Speak-On-8-Pin-Male-Audio-Speaker-Twi/dp/B0C7TGMD33?tag=dcaft-20,https://www.ebay.com/itm/355374257056
"50 Sheets Carbon Paper Black Graphite Paper Transfer Tracing Paper and 5 Pieces Ball Embossing Styluses for Wood, Paper, Canvas and Other Art Craft Surfaces, 8.3 by 11.8 Inch",1,5.23,7.5,1.15,https://www.amazon.com/50-Sheets-Carbon-Paper-Black-Graphite-Paper-Transfer-Tracing-Paper-And-5-Pieces/dp/B09TK53ZF3?tag=dcaft-20,https://www.ebay.com/itm/355354407409
"Crescent 4"" Adjustable Black Oxide Wrench - Carded - AT24VS",1,10.61,14.08,1.36,https://www.amazon.com/Crescent-4-Adjustable-Black-Oxide-Wrench-Carded-At24Vs/dp/B0091A5G22?tag=dcaft-20,https://www.ebay.com/itm/355191960445
Navage Custom Cleaning Kit,1,8.45,11.41,1.25,https://www.amazon.com/Navage-Nav%C3%A4ge-Custom-Cleaning-Kit/dp/B09R292MWC?tag=dcaft-20,https://www.ebay.com/itm/315195914152
"Berry Berry Kix Whole Grain Breakfast Cereal, Crispy Corn Cereal, Family Size, 18 oz",2,10.58,16.04,3.06,https://www.amazon.com/dp/B08X6CGJRD?tag=dcaft-20,https://www.ebay.com/itm/296330082055
"VIOY Aux Cable (6ft), [Copper Shell, Hi-Fi Sound] 3.5mm Male to Male Braided Auxiliary Cord Compatible with Headphone, Smartphone, Home/Car Stereo, Speaker, Echo & More………",1,6.47,10.1,2.12,https://www.amazon.com/dp/B0B9WGDZTW?tag=dcaft-20,https://www.ebay.com/itm/285667847878
Maltesers - Milk Chocolate Truffles - 200g,2,14.32,19.9,2.6,https://www.amazon.com/Maltesers-Milk-Chocolate-Truffles-200G/dp/B07FF94J6V?tag=dcaft-20,https://www.ebay.com/itm/204598472645
Cheyenne: The Complete Third Season (5 Discs),1,26.5,33.99,2.39,https://www.amazon.com/Cheyenne-The-Complete-Third-Season-5-Discs/dp/B006W95BWA?tag=dcaft-20,https://www.ebay.com/itm/305375265431
The Quest [Blu-ray],1,11.99,16.69,2.2,https://www.amazon.com/The-Quest-Blu-Ray/dp/B006WK4Y9K?tag=dcaft-20,https://www.ebay.com/itm/296320144872
100 Pieces Plastic Earrings Card Adapter Self-Adhesive Jewelry Display Adapter for Women Girls Earrings Necklace Accessories Card Display,1,7.61,12.58,3.08,https://www.amazon.com/100-Pieces-Plastic-Earrings-Card-Adapter-Self-Adhesive-Jewelry-Display-Adapter-F/dp/B07TJHCVB1?tag=dcaft-20,https://www.ebay.com/itm/364156884645
"humanN SuperBeets Beet Root Capsules Quick Release 1000mg - Supports Nitric Oxide Production, Blood Pressure – Clinically Studied Antioxidants 90 Count Non-GMO Powder",1,21.55,28.17,2.39,https://www.amazon.com/dp/B0BMPR69TW?tag=dcaft-20,https://www.ebay.com/itm/355392429700
Joe Pickett: Season One [DVD],1,17.31,22.53,1.84,https://www.amazon.com/Joe-Pickett-Season-One-DVD/dp/B0BS9W4YN4?tag=dcaft-20,https://www.ebay.com/itm/204599842444
MAD GOD/BD,1,16.04,21.75,2.45,https://www.amazon.com/Mad-God/dp/B0BNW5PPQ7?tag=dcaft-20,https://www.ebay.com/itm/335255606160
"Lewis N. Clark RFID-Blocking Hidden Clip Stash Travel Belt Wallet, Black, One Size",1,9.99,14.1,2,https://www.amazon.com/Lewis-N-Clark-Rfid-Blocking-Hidden-Clip-Stash-Travel-Belt-Wallet-Black-One-Si/dp/B00QF5QBW0?tag=dcaft-20,https://www.ebay.com/itm/256426112111
Mr.Power Guitar Pick Non-slip Grip Cork Sticked on Pick 20 pcs,1,5.89,9,1.76,https://www.amazon.com/Mrpower-Guitar-Pick-Non-Slip-Grip-Cork-Sticked-On-Pick-20-Pcs/dp/B0749MHTH8?tag=dcaft-20,https://www.ebay.com/itm/355602157430
"Nature's Way Dandelion Root, Traditional Diuretic Herb*, Vegan, 100 Capsules (Packaging May Vary)",1,8.36,11.28,1.23,https://www.amazon.com/Natures-Way-Dandelion-Root-1575-Mg-Per-Serving-Non-Gmo-Gluten-Free-Vegetar/dp/B000I4C20E?tag=dcaft-20,https://www.ebay.com/itm/296248346318
Nose Vent Sinus Relief Dilator (Pack of 12 Medium Size) Hard Silicone Vents - A Simple Solution for Nasal Snorers - Reusable Snoring Device to Enjoy a Peaceful Night's Sleep by Mobi Lock,1,10.81,14.95,1.9,https://www.amazon.com/Nose-Vent-Sinus-Relief-Dilator-Pack-Of-12-Medium-Size-Hard-Silicone-Vents-A/dp/B07T12ST21?tag=dcaft-20,https://www.ebay.com/itm/225768956807
"Magicfour Fuel Gas Can Vent Caps, 3 Pack Fuel Gas Tank Vent Caps Gas Can Replacement Vent Plug Gas Jug Vent Caps for Gas Fuel Water Can Jug to Allow Faster Flowing",1,10.94,14.1,1.05,https://www.amazon.com/dp/B07ZT3GPKR?tag=dcaft-20,https://www.ebay.com/itm/305459675773
QSEVNSQ Case for Blu View 3 B140dl View3 Shockproof Protective Phone Case Cover(Purple),1,8.99,15.16,3.9,https://www.amazon.com/dp/B09PDXNZX7?tag=dcaft-20,https://www.ebay.com/itm/364164281594
"Cosco green soap Cosco Tincture Tattoo Green Soap, 1 gallon",1,26.28,34.72,3.23,https://www.amazon.com/dp/B006MAMO06?tag=dcaft-20,https://www.ebay.com/itm/226077394159
"Howard FW0004 Feed-N-Wax Wood Polish and Conditioner, 4.7-Ounce",1,5.29,8.81,2.2,https://www.amazon.com/Howard-Fw0004-Feed-N-Wax-Wood-Polish-And-Conditioner-47-Ounce/dp/B002A94U5A?tag=dcaft-20,https://www.ebay.com/itm/145547090889
Helmet Quick Release Buckle Kit Ratcheted Stainless Steel Helmet Chin Strap Adapter - Install Without Removing Strap Snap,1,16.19,20.52,1.25,https://www.amazon.com/dp/B08PB89Q2P?tag=dcaft-20,https://www.ebay.com/itm/375269980369
"Altoids Classic Peppermint Breath Mints, 1.76-Ounce Tin (Pack of 12)",2,36.36,51.3,7.24,https://www.amazon.com/Altoids-Classic-Peppermint-Breath-Mints-176-Ounce-Tin-Pack-Of-12/dp/B000FKQD5G?tag=dcaft-20,https://www.ebay.com/itm/335325990420
"Aigee 28 RFID Blocking Sleeves (24 Credit Card Protector Holders in 12 colors & 4 Passport Protectors), Identity Theft Protection Secure Sleeve for Credit Cards, Debit Card, 2pcs Clear Plastic Sleeve",1,6.46,8.79,1.01,https://www.amazon.com/dp/B092CZNPX5?tag=dcaft-20,https://www.ebay.com/itm/126410705430
Soda Fountain Malted Milk Powder 1 lb. Canister - Malt Powder for Ice Cream and Baking,1,15.49,22.4,3.55,https://www.amazon.com/Soda-Fountain-Malted-Milk-Powder-1-Lb-Canister-Malt-Powder-For-Ice-Cream-And/dp/B00BC4IS52?tag=dcaft-20,https://www.ebay.com/itm/355273710367
"Detailer's Choice 63128 Squeegee Car Dryer, 1-Pack",1,8.51,12.46,2.08,https://www.amazon.com/Detailers-Choice-63128-Squeegee-Car-Dryer-1-Pack/dp/B078GZ7F7H?tag=dcaft-20,https://www.ebay.com/itm/296241219829
"Prime-Line H 3758 Spiral Balance Pivot Bar, 5/8 In., Tilt Window (2 Pack)",1,4.79,9,2.86,https://www.amazon.com/Prime-Line-H-3758-Spiral-Balance-Pivot-Bar-58-In-Tilt-Window-2-Pack/dp/B00FMYRRJQ?tag=dcaft-20,https://www.ebay.com/itm/355515460942
"Maybelline Total Temptation Eyebrow Definer Pencil, Medium Brown, 1 Count",1,8.96,12.99,2.08,https://www.amazon.com/Maybelline-Temptation-Eyebrow-Definer-Pencil/dp/B074VGYK4X?tag=dcaft-20,https://www.ebay.com/itm/225759958827
"Birchwood Casey Perma Blue Liquid Gun Blue Finishing All-Inclusive Easy-to-Use Kit for Gun Cleaning, Maintenance and Preservation",1,15.89,21.74,2.59,https://www.amazon.com/dp/B000KKELM8?tag=dcaft-20,https://www.ebay.com/itm/225759945056
"Permanent Paint Pens Black Markers - 2 Pack Single color Oil Based Paint Markers, Medium Tip, Quick Drying and Waterproof Marker Pen for Metal, Rock Painting, Wood, Plastic, Canvas, Mugs",1,7.48,10.16,1.16,https://www.amazon.com/Permanent-Paint-Pens-Black-Markers-2-Pack-Single-Color-Oil-Based-Paint-Markers/dp/B09MRYX2DC?tag=dcaft-20,https://www.ebay.com/itm/155543126964
"Palmer's Cocoa Butter Formula Skin Firming Body Lotion, Toning & Tightening Cream with Q10, Collagen & Elastin, Pump Bottle, 13.5 Oz.",1,7.49,10.52,1.45,https://www.amazon.com/dp/B09C6PTNYY?tag=dcaft-20,https://www.ebay.com/itm/226057240119
"Arrowroot Starch Powder, 2lb Gluten Free, Pure Arrow Root, Paleo, Non-GMO, Batch Tested, Product of Thailand, 2 Pounds, By PuroRaw",1,9.78,13,1.27,https://www.amazon.com/Arrowroot-Starch-Powder-2Lb-Gluten-Free-Pure-Arrow-Root-Paleo-Non-Gmo-Batch/dp/B08LLGXZJQ?tag=dcaft-20,https://www.ebay.com/itm/355596839892
"Lance Sandwich Crackers, ToastChee Peanut Butter, 20 Individually Wrapped Packs, 6 Sandwiches Each",1,7.24,10.55,1.73,https://www.amazon.com/Lance-Sandwich-Crackers-ToastChee-Peanut/dp/B015DVPX8O/?tag=dcaft-20,https://www.ebay.com/itm/296234759562
"Mini Fridge Thermostat, 3 Pin WDF-16 Universal Freezer Refrigerator Thermostat Controller Compatible with WDF-18, WDF-20(250V Replaceable 110V 4(6) A 50/60Hz,Obtained Three Quality certifications",1,8.52,11.29,1.08,https://www.amazon.com/dp/B0B55MH4LX?tag=dcaft-20,https://www.ebay.com/itm/134961171017
Impresa - 9 Inch Fagor Pressure Cooker Replacement Gasket (Pack of 2) - Gasket Sealing Ring - Compatible with Most Fagor Stovetop Models - Silicone Sealing Ring,1,12.99,19.16,3.3,https://www.amazon.com/dp/B01JN9XJYM?tag=dcaft-20,https://www.ebay.com/itm/176273146677
"POM Wonderful 100% Pomegranate Juice, 8 Fl Oz (Pack of 8)",1,13.36,28.13,10.55,https://www.amazon.com/Pom-Wonderful-100-Pomegranate-Juice-8-Fl-Oz-Pack-Of-8/dp/B00J0IG92Q?tag=dcaft-20,https://www.ebay.com/itm/335257558629
"Clean & Clear 2-Pack Day & Night Daily Face Cleansers, Morning Burst Hydrating Facial Cleanser & Night Relaxing Deep Cleansing Face Wash, Oil-Free & Won't Clog Pores, 2 x 8 fl. oz",1,11.77,16.42,2.19,https://www.amazon.com/dp/B0BHFD6ZWY?tag=dcaft-20,https://www.ebay.com/itm/335206127391
"Listerine Zero Alcohol Mouthwash, Alcohol-Free Oral Rinse to Kill 99% of Germs That Cause Bad Breath for Fresh Breath & Clean Mouth, Less Intense Taste, Cool Mint Flavor, 1 L",1,6.43,8.9,1.14,https://www.amazon.com/dp/B005IHSPLQ?tag=dcaft-20,https://www.ebay.com/itm/296319029928
P.A.N. Whole Grain White Corn Meal – Pre-cooked Gluten Free and Kosher Flour (2lb 3.27oz) (Pack of 1),2,6.98,13.74,4.7,https://www.amazon.com/Pan-Whole-Grain-White-Corn-Meal-Pre-Cooked-Gluten-Free-And-Kosher-Flour-For/dp/B088GSWX3D?tag=dcaft-20,https://www.ebay.com/itm/285360829650
"30 Pack Ball Bungee Cord, 6 Inch Heavy Duty Bungie Cord Balls Canopy Tarp Tie Down Bungee Balls for Camping, Tents, Cargo,Holding Wire and Hoses, Patio Umbrellas, Awning (Black)",2,15.06,20.44,2.32,https://www.amazon.com/dp/B0C9JKBR55?tag=dcaft-20,https://www.ebay.com/itm/296311392015
"Aynoo 17x11 Picture Frame Black Poster Frame to Display 11 by 17 inch Picture Photo (Without Mat) Memorabilia, Certificates, Awards, Medals and Photos Wall Mounting Frame P8H",2,19.28,27.92,4.46,https://www.amazon.com/dp/B07XNSWX1X?tag=dcaft-20,https://www.ebay.com/itm/155766774813
The Addams Family/Addams Family Values 2 Movie Collection,1,5.36,7.99,1.43,https://www.amazon.com/dp/B07TNVX78V?tag=dcaft-20,https://www.ebay.com/itm/225979156441
"Lava Lamp Bulb, 25 Watt Original Replacement Bulb for 14.5-Inch/20-Ounce Lava Lamp, S11 Bulb E17 Base/120 Volt,Dimmable - Warm White-6 Pack",1,6.33,8.81,1.16,https://www.amazon.com/dp/B07P7WYGQ1?tag=dcaft-20,https://www.ebay.com/itm/126374430684
"Fleet Laxative Glycerin Suppositories for Adult Constipation, 12 Count (Pack of 1 )",1,3.45,5.94,1.6,https://www.amazon.com/Fleet-Laxative-Glycerin-Suppositories-Constipation/dp/B000GG5SZ0?tag=dcaft-20,https://www.ebay.com/itm/404835365723
"Hunters Specialties Crème Tube Makeup Kit (Woodland Camo),Camouflage",1,3.4,7.92,3.33,https://www.amazon.com/Hunters-Specialties-Creme-Tube-Makeup-Kit-Woodland-Camo/dp/B0009TNSAG?tag=dcaft-20,https://www.ebay.com/itm/404880636202
Hydro Mousse Liquid Lawn System - Grow Grass Where You Spray It - Made in USA,1,22.99,30.34,2.8,https://www.amazon.com/Hydro-Mousse-Liquid-Lawn-System-Grow-Grass-Where-You-Spray-It-Made-In-Usa/dp/B00LMFJ8KA?tag=dcaft-20,https://www.ebay.com/itm/226076296910
"Egofine Plexiglass Sheets Acrylic Sheets 6 Pack of 8x10’’ 0.04 Thick Clear Plastic Cast Transparent Plexi Glass for Crafting Projects, Replacement Picture Frame Glass, DIY Display, Easy to Cut",2,17.62,23.98,2.76,https://www.amazon.com/dp/B099DBW1PG?tag=dcaft-20,https://www.ebay.com/itm/225918503738
"Seymour 16-845 Primer, Spray Weld Through",2,24.82,35.02,4.94,https://www.amazon.com/Seymour-16-845-Primer-Spray-Weld-Through/dp/B000KKKZOQ?tag=dcaft-20,https://www.ebay.com/itm/296312829626
[UL Certified] AC to DC 12V 3A Power Supply Adapter for CCTV Cameras DVR NVR 5.5mm x 2.1mm UL Listed FCC,1,12.8,16.96,1.62,https://www.amazon.com/dp/B013OVYRZU?tag=dcaft-20,https://www.ebay.com/itm/285288313654
Primos Hunting Mobile Series Ground Breaker Decoy Stake,1,7.62,10.22,1.07,https://www.amazon.com/gp/product/B001F0IA3I?tag=dcaft-20,https://www.ebay.com/itm/296264914018
They Live,1,5.4,8.24,1.6,https://www.amazon.com/They-Live-Roddy-Piper/dp/B0000AOX0F?tag=dcaft-20,https://www.ebay.com/itm/285800286961
NewHail Replacement Heatsink Cooling Fan for DaHua DVR/HDCVI CPU Camera Fan DVR Motherboard Cooling Fan 5V with 2 Wire 2 Pin,1,12.2,16.75,2.04,https://www.amazon.com/NewHail-Replacement-Heatsink-Cooling-Motherboard/dp/B08K7CKHFX?tag=dcaft-20,https://www.ebay.com/itm/285556586906
"Milani Color Statement Lipstick -Pink Frost, Cruelty-Free Nourishing Lip Stick in Vibrant Shades, Pink Lipstick, 0.14 Ounce",1,6.92,10.16,1.72,https://www.amazon.com/Milani-Color-Statement-Lipstick-Pink-Frost-Cruelty-Free-Nourishing-Lip-Stick-I/dp/B00BG14WOM?tag=dcaft-20,https://www.ebay.com/itm/315198711083
"Dr. Elsey's Premium Clumping Cat Litter - Classic - 99.9% Dust-Free, Low Tracking, Hard Clumping, Superior Odor Control, Unscented & Natural Ingredients",1,15.69,20.44,1.68,https://www.amazon.com/dp/B000PKUUPK?tag=dcaft-20,https://www.ebay.com/itm/156044121854
"Butler Creek 02A Objective Flip Open Scope Cover Black, Size 02A (1.181-Inch, 30mm)",1,10.95,14.75,1.59,https://www.amazon.com/dp/B000PW3TMY?tag=dcaft-20,https://www.ebay.com/itm/305368246720
350pcs Electrical Wire Connectors Nuts Colorful Wire Caps Kit Twist Caps Nuts Assortment for Quick Connection,1,10.83,16,2.77,https://www.amazon.com/dp/B09NRFGTDH?tag=dcaft-20,https://www.ebay.com/itm/355607932395
Molly Hatchet,1,7.98,10.59,1.02,https://www.amazon.com/Molly-Hatchet/dp/B0012GMVPI?tag=dcaft-20,https://www.ebay.com/itm/314644575881
"VESA Certified DisplayPort 2.1 Cable 6ft, 16K DP 2.0 Cable, Supports 80Gbps, 16K@60Hz, 8K@120Hz, 4K@240Hz / 165Hz, 2K@360Hz for Laptop, TV Gaming Monitor",1,10.62,14.1,1.37,https://www.amazon.com/Furui-Vesa-Certified-Displayport-21-Cable-6Ft-16K-Dp-20-Cable-Supports-80Gbp/dp/B09LQQBBDG?tag=dcaft-20,https://www.ebay.com/itm/395172770924
"BLIND, THE [DVD]",1,12.92,16.69,1.27,https://www.amazon.com/Blind-DVD-Andrew-Hyatt/dp/B0CGMFW8Y9?tag=dcaft-20,https://www.ebay.com/itm/395040432341
"2 Pack Diamond Holder Terp Pearl Claw Grabber Tool Stainless Steel 4 Prongs Pick up Tool Grabber Gem Tweezers for Jewelry Making Accessory, IC Chip, Electronic Components, Nails Clamping Red",1,9.56,13.1,1.58,https://www.amazon.com/Iqians-2-Pack-Diamond-Holder-Terp-Pearl-Claw-Grabber-Tool-Stainless-Steel-4-Pron/dp/B09F32Y2L7?tag=dcaft-20,https://www.ebay.com/itm/285606523289
"Homax 10120000 Steel Wool, 12 pad, Grade #0000, Rhodes American, Final Finish",1,5.38,7.69,1.16,https://www.amazon.com/dp/B074MDTWQR?tag=dcaft-20,https://www.ebay.com/itm/134996996957
"Naturasil Natural Tinea Versicolor Relief 10% Anti-Itch Sulfur Soaps | Best for Tinea, Ringworm, Jock Itch & Irritation | Safe for Kids & Adults | Fast & Effective for All Skin Types | 4 oz Bar",2,35.48,46.36,3.92,https://www.amazon.com/Naturasil-Homoeopathic-Remedies-Soap-For-Tinea-Versicolor-4-Ounce/dp/B006U7BL6O?tag=dcaft-20,https://www.ebay.com/itm/335096456654
"MELIFE 0.6""-1.5"" Muffler Exhaust Wash Plug, Motorcycle Dirt Bike 2 Stroke with Streamer Rubber Exhaust Silencer (2 Pack)",1,7.43,10.81,1.76,https://www.amazon.com/dp/B0777P4Y97?tag=dcaft-20,https://www.ebay.com/itm/285481485275
ThunderCats: The Complete Series (DVD-R) [Blu-ray],1,14.83,19.99,2.16,https://www.amazon.com/ThunderCats-Complete-Artist-Not-Provided/dp/B00OWGP47C?tag=dcaft-20,https://www.ebay.com/itm/305375265151
